speaker,text,start,end,image_description,confidence,emotion,emocional_confidence,answer_gpt_l_q,video_id,whisper_model
SPEAKER_00," Parte do vidro que foi quebrado aqui no 8 de janeiro virou obra de arte,",0.0,2.74,"A imagem mostra pedaços de vidro espalhados em um piso azul. Há um texto em português na imagem que diz: ""Parte do vidro que foi quebrado"". O logotipo do TikTok e o nome de usuário ""@senadofederal"" estão presentes, indicando que a imagem foi compartilhada em uma plataforma de redes sociais. O contexto sugere que pode ser uma situação de vandalismo ou acidente, com o texto fornecendo contexto sobre o que foi quebrado. O grau de confiança é 0.95.",0.95,feliz,média,"['feliz', 'triste', 'feliz']",197,large
SPEAKER_00, que vai ficar justamente em um dos salões que foram invadidos.,2.88,5.04,"A imagem mostra um grupo de pessoas em um ambiente interno, possivelmente um evento formal, como um seminário ou uma cerimônia. As pessoas estão em pé, conversando e observando algo fora da imagem. O chão é azul e o teto tem iluminação artificial. No canto inferior esquerdo, há um logotipo do TikTok e o texto ""@senadofederal"". No centro da imagem, há uma legenda em português que parece estar sendo adicionada posteriormente, possivelmente por um usuário do TikTok, e diz: ""em um dos salões que foram invadidos."" O contexto sugere que o vídeo pode estar relacionado a um evento público ou político, possivelmente em um edifício governamental, dada a menção ao Senado Federal. O grau de confiança é 0.8.",0.8,triste,média,"['triste', 'triste', 'neutro']",197,large
SPEAKER_00," Pedaços de vidro, de carpete, cartuchos de bala foram levados para a teoria do artista plástico",5.2,8.72,"A imagem mostra pedaços de vidro espalhados em um chão escuro. Há um texto em português que lê ""Pedaços de vidro, de carpete,"" e um logotipo do TikTok no canto inferior direito. O texto sugere que a imagem pode ter sido capturada de um vídeo no TikTok, possivelmente relacionado a um incidente ou acidente que resultou na quebra de vidro. O contexto sugere que pode ser um vídeo de notícias ou de um evento recente. O grau de confiança é 0.8.",0.8,neutro,média,"['neutro', 'triste', 'neutro']",197,large
SPEAKER_00," Vick Muniz, no Rio de Janeiro, em maio de 2023.  E ele, junto com uma equipe de quatro pessoas, usou o material para fazer essa representação do Congresso Nacional.",8.72,15.12,"A imagem mostra um ambiente que parece ser um hospital, com um paciente de pé, usando calças e tênis cinza. O chão está coberto de fragmentos de vidro, sugerindo que houve um acidente ou que o vidro se quebrou. Há uma cama de hospital ao fundo, com rodas, indicando que o local é um hospital. No canto inferior direito, há um logotipo do TikTok e o texto ""@senadofederal"", sugerindo que a imagem foi compartilhada em uma rede social. A legenda ""em maio de 2023, e ele,"" está escrita em português, o que pode indicar que a imagem faz parte de uma história ou narrativa. O grau de confiança é 0.8.",0.8,neutro,média,"['neutro', 'triste', 'neutro']",197,large
SPEAKER_00," A montagem, de mais ou menos 60 metros quadrados, foi então fotografada e depois desmontada.",15.48,19.6,"A imagem mostra uma pessoa sentada em uma escada elevatória amarela, usando um laptop. Ao fundo, há um tripé de câmera e um ambiente que parece ser um estúdio ou escritório. Há textos em português na imagem: ""A montagem de mais ou menos 60m²"". O logotipo do TikTok e o texto ""@senadofederal"" estão presentes, indicando que a imagem provavelmente foi compartilhada em uma plataforma de redes sociais. O contexto sugere que pode ser um vídeo de construção ou montagem de um espaço de 60 metros quadrados, possivelmente relacionado a um projeto do Senado Federal, conforme o nome do perfil. O grau de confiança é 0.9.",0.9,neutro,alta,"['neutro', 'neutro', 'neutro']",197,large
SPEAKER_00," E o resultado final é essa foto, que foi para o Salão Azul do Senado em caráter permanente.",19.74,23.38,"A imagem mostra um monumento com fragmentos de vidro espalhados ao seu redor. O texto em português na imagem diz: ""E o resultado final é essa foto"". O logotipo do TikTok e o nome ""senadofederal"" estão presentes, sugerindo que a imagem foi compartilhada em uma plataforma de mídia social. O contexto pode ser associado a um evento de vandalismo ou destruição, possivelmente relacionado ao monumento. O grau de confiança é 0.9.",0.9,feliz,média,"['feliz', 'feliz', 'neutro']",197,large
SPEAKER_00, Quer conhecer? Vem visitar o Congresso!,23.52,25.26,"A imagem mostra quatro pessoas em pé em um palco, vestindo roupas formais. Três são homens e uma é uma mulher. Elas estão em uma sala com paredes brancas e um grande quadro ao fundo. O texto em português na imagem diz: ""em caráter permanente. Quer conhecer?"" e há um logotipo do TikTok e o texto ""@senadofederal"" no canto inferior direito. O contexto sugere que pode ser um evento oficial, possivelmente relacionado ao Senado Federal do Brasil, devido ao logotipo e ao texto mencionado. O grau de confiança é 0.9.",0.9,feliz,média,"['feliz', 'feliz', 'neutro']",197,large
SPEAKER_00, No Rio é não.  Se você...,0.0,2.64,"A imagem mostra uma pessoa sendo conduzida por um policial. A pessoa está com as mãos algemadas e vestindo uma camiseta verde com a inscrição ""SOU BO"". Ao lado, há um emoji de lágrimas de riso e o logotipo do TikTok, indicando que a imagem foi compartilhada em uma plataforma de redes sociais. O contexto sugere que pode ser um vídeo de uma prisão ou detenção, possivelmente devido a um evento noticioso ou de polícia. O grau de confiança é 0.8.",0.8,neutro,média,"['neutro', 'triste', 'neutro']",198,large
Unknown, Música,8.94,10.34,"A imagem mostra três pessoas envolvidas em uma atividade de movimentação de um objeto pesado, coberto por uma capa branca. Dois homens e uma mulher estão colaborando para carregar o objeto, que parece ser um equipamento pesado, talvez uma máquina ou um aparelho de grande porte. O homem à esquerda está usando uma camisa listrada e calças jeans, enquanto o homem à direita está vestindo uma roupa de uniforme com o logotipo ""APC"" visível. A mulher está usando um blazer bege e calças pretas. O fundo sugere que o local é um estacionamento ou um pátio, com uma cobertura de teto acima.

No canto superior direito da imagem, há o logotipo ""EBC"", que pode indicar que a imagem está relacionada a uma emissora de televisão brasileira. No canto inferior direito, há o logotipo do TikTok e o texto ""TikTok @ebc"", sugerindo que a imagem foi compartilhada em uma plataforma de mídia social. O contexto sugere que pode ser um vídeo de notícias ou um registro de um evento, possivelmente relacionado à cobertura de uma emissora de TV.

O grau de confiança é 0.95, indicando uma forte probabilidade de que a imagem esteja relacionada a uma emissora de TV e a uma plataforma de mídia social.",0.95,neutro,média,"['neutro', 'neutro']",199,large
SPEAKER_00," O diretório do PT sofre atos de vandalismo, depredação e furto.",0.0,15.36,"A imagem mostra um piso de azulejos com um tapete vermelho em forma de estrela, com o texto ""DIADEMA"" escrito nele. Ao lado, há uma porta vermelha aberta. No canto superior esquerdo, há o logotipo do TikTok e o texto ""@opovoonline"". O contexto sugere que a imagem foi compartilhada em uma rede social, possivelmente TikTok, e o texto ""OPOVO"" está repetido em destaque na imagem. O grau de confiança é 0.9.",0.9,triste,média,"['raiva', 'triste', 'triste']",200,large
SPEAKER_00," Olha, diretório do PT de Adema.",20.14,22.32,"A imagem mostra uma parede com um logotipo vermelho em forma de estrela, com as letras ""PT"" no centro. Acima do logotipo, há o texto ""OPOVO"". No canto inferior direito, há o logotipo do TikTok e o texto ""@opovoonline"". O contexto sugere que a imagem pode estar relacionada a uma publicação no TikTok, possivelmente promovendo um evento ou conteúdo relacionado à sigla ""PT"". O grau de confiança é 0.9.",0.9,neutro,média,"['neutro', 'triste', 'neutro']",200,large
SPEAKER_00," Tudo depredado, vandalizado.",33.32,37.6,"A imagem mostra um banheiro com azulejos brancos e um vaso sanitário à esquerda. No chão, há um buraco na parede, com pedaços quebrados espalhados ao redor. O logotipo do TikTok e o texto ""TikTok @opovoonline"" estão presentes no canto inferior direito da imagem. A palavra ""OPOVO"" está escrita em letras maiúsculas no centro da imagem. O contexto sugere que a imagem foi compartilhada em uma rede social, possivelmente TikTok, e o texto ""OPOVO"" pode ser um nome de usuário ou uma marca. O grau de confiança é 0.9.",0.9,triste,média,"['raiva', 'triste', 'triste']",200,large
SPEAKER_00, Os equipamentos que não conseguiram roubar.  Todos aqui no chão já.  Estourado.,38.06,50.28,"A imagem mostra um chão com objetos espalhados, incluindo um recipiente de plástico quebrado e um objeto quadrado preto. Há um logotipo do TikTok e o texto ""TikTok @opovoonline"" no canto inferior direito. O texto ""OPOVO"" está repetido em letras brancas no centro da imagem. O contexto sugere que a imagem foi compartilhada em uma plataforma de mídia social, possivelmente TikTok, e o logotipo indica que o conteúdo pode estar relacionado a uma conta específica. O grau de confiança é 0.9.",0.9,raiva,média,"['raiva', 'raiva', 'triste']",200,large
Unknown, E aí,60.0,60.28,"A imagem mostra o logotipo do TikTok em um fundo preto. O logotipo é composto por uma nota musical em forma de ""d"" com cores vermelha e azul. Abaixo do logotipo, o texto ""TikTok"" está escrito em branco. Não há outros elementos visíveis na imagem. O contexto sugere que a imagem está relacionada à plataforma de mídia social TikTok. O grau de confiança é 1.",1.0,neutro,alta,"['neutro', 'neutro', 'neutro']",200,large
SPEAKER_00," O povo brasileiro tem que parar com essa mania de querer almoçar todo dia, aonde já se viu.  Se todos tivessem essa consciência, teríamos um país melhor.  Veja o exemplo das plantas que só se alimentam de água, gás carbônico e luz do sol.",0.0,15.08,"A imagem mostra uma pessoa com cabelos grisalhos e barba, vestindo um terno preto e uma camisa branca. O fundo é desfocado, com tons verdes, sugerindo um ambiente natural ou ao ar livre. Há um logotipo do TikTok e o texto ""@o_pai_da_inteligencia"" na parte inferior esquerda da imagem. O contexto sugere que a pessoa está em um evento ou entrevista, possivelmente relacionado à inteligência, dada a referência no nome do perfil. O grau de confiança é 0.9.",0.9,raiva,média,"['raiva', 'triste', 'raiva']",201,large
SPEAKER_00," Se o povo brasileiro seguisse o exemplo das plantas, o país começaria a progredir.",15.16,20.0,"A imagem mostra o logotipo do TikTok em um fundo preto. Abaixo do logotipo, há um campo de busca com o texto ""@o_pai_da_inteli..."" e um ícone do TikTok ao lado. O contexto sugere que a imagem está relacionada à plataforma TikTok, possivelmente como uma tela de login ou uma interface de pesquisa. O grau de confiança é 1.",1.0,raiva,baixa,"['raiva', 'feliz', 'neutro']",201,large
SPEAKER_00," Olha por que que a anistia não deve ser concedida.  A advogada presa pelo 8 de janeiro  rompe tornozeleira e foge.  Uma advogada que sabe sobre as leis,  ou deveria pelo menos saber,  recebeu ali a condenação em liberdade.  Ou seja, ela estaria monitorada por uma tornozeleira,",0.0,18.0,"A imagem mostra uma pessoa vestindo uma camiseta amarela com o texto ""SOMOS BOLSONARO"" e o logotipo ""METRÓPOLES"" ao fundo, com uma bandeira do Brasil. Há outro indivíduo em primeiro plano, vestindo uma camisa branca e segurando um objeto pequeno. O texto ""TikTok"" e o nome de usuário ""@josediogocotrim"" estão visíveis, indicando que a imagem foi compartilhada em uma plataforma de vídeo social. O contexto sugere que pode ser um vídeo político ou de apoio a um candidato, possivelmente Jair Bolsonaro, dada a menção ao nome e ao logotipo. O grau de confiança é 0.9.",0.9,raiva,média,"['raiva', 'raiva', 'neutro']",202,large
SPEAKER_00," mas seguiria ali a sua vida, né?  Não precisaria estar dentro de um presídio.  Mas não.  Ela resolveu infringir as leis,  romper a sua tornozeleira e fugir.  E é por isso que eu digo,  que a anistia não deve ser concedida pra esse povo,  porque eles nunca vão respeitar a lei.  Na primeira oportunidade que eles tiverem novamente,  eles vão atacar a democracia,  eles vão arrebentar Brasília,  eles vão atrás do Lula,  eles nunca vão respeitar a nossa democracia.  Olha o nível da meliante.  E ainda a extrema direita tem a audácia em dizer  que eram velhinhas indefesas com bíblia embaixo do braço.  Mas uma coisa eu tenho que tirar o chapéu pro Bolsonaro, viu?",18.0,55.72,"A imagem mostra uma pessoa com uma camisa rosa, em primeiro plano, e outra pessoa com uma camisa amarela, ao fundo, em uma composição de imagem. A pessoa amarela está apontando para a direita. Ambas estão em frente a uma bandeira brasileira. Há um logotipo com a palavra ""METRÓPOLES"" e um símbolo de ""TikTok"" no canto inferior direito. A pessoa amarela está usando um colar e um relógio. O contexto sugere que pode ser uma transmissão de TV ou um vídeo de rede social, possivelmente relacionado a uma discussão ou evento político. O grau de confiança é 0.8.",0.8,raiva,média,"['raiva', 'feliz', 'raiva']",202,large
SPEAKER_00," O poder de persuasão que esse homem tem.  Porque ele conseguiu entrar na...  na mente dessas pessoas,  e essas pessoas perderam a vida.  Hoje são ex-presidiários,  perderam trabalho,  perderam família,  perderam dinheiro.  Hoje são foragidos por causa de Bolsonaro.  Tem que ser muito panacão, né?  Agora é achar a véia,  voltar ela pra cadeia,  e agora vai ficar em regime fechado pra prender.",55.72,80.04,"A imagem mostra uma pessoa em primeiro plano, com um fundo que inclui uma bandeira brasileira e uma pessoa vestindo uma camiseta amarela com o texto ""SOMOS BOLSONARO"". O logotipo ""METRÓPOLES"" está presente no canto superior direito. O texto ""TikTok"" e o nome de usuário ""@josediogocotrim"" estão no canto inferior direito, indicando que a imagem foi compartilhada em uma plataforma de mídia social. O contexto sugere que pode ser um vídeo político ou de apoio a um candidato, possivelmente ligado à campanha de Jair Bolsonaro. O grau de confiança é 0.9.",0.9,raiva,baixa,"['raiva', 'triste']",202,large
SPEAKER_00, Moraes bota a ordem na casa e manda prender de novo o golpista que quebrou o relógio.,0.0,5.64,"A imagem parece ser uma captura de tela de um vídeo do TikTok, indicado pelo logotipo no canto inferior esquerdo. O texto em português sugere que há uma investigação aberta contra um juiz bolsonarista, com a palavra ""URGENTE!"" destacada. Há também duas imagens adicionais, uma de uma pessoa em uma pose de luta e outra de uma pessoa com uma camiseta que parece retratar uma figura pública. O contexto sugere que o vídeo é sobre uma investigação judicial e possivelmente relacionado a um movimento político ou social. O grau de confiança é 0.8.",0.8,raiva,média,"['raiva', 'raiva', 'neutro']",203,large
SPEAKER_00, Um juiz bolsonarista lá de Minas resolveu soltar o criminoso condenado a 17 anos por,5.74,12.44,"A imagem parece ser uma captura de tela de um vídeo de segurança, possivelmente de uma loja ou estabelecimento comercial, com uma pessoa em primeiro plano. A pessoa está vestindo uma camiseta preta com um desenho em branco no centro. O fundo mostra uma parede com um quadro e uma cadeira. Há um logotipo do TikTok e o texto ""@diego_news_oficial"" no canto inferior direito, sugerindo que a imagem foi compartilhada em uma rede social. O contexto sugere que pode ser uma imagem de vigilância ou um vídeo de segurança compartilhado em uma rede social. O grau de confiança é 0.8.",0.8,raiva,baixa,"['raiva', 'triste']",203,large
SPEAKER_00, destruir um dos símbolos históricos do Palácio do Planalto nos atos golpistas de 8 de janeiro.,13.02,17.86,"A imagem parece ser uma captura de tela de um vídeo do TikTok, indicado pelo logotipo e texto ""TikTok"" no canto inferior direito. Há uma pessoa vestindo uma camisa com o texto ""SÍMBOLOS"" em destaque. O contexto sugere que pode ser um vídeo de notícias ou conteúdo de entretenimento, possivelmente relacionado a um evento ou uma situação específica. O grau de confiança é 0.8.",0.8,triste,média,"['raiva', 'triste', 'triste']",203,large
SPEAKER_00," Sem tornozeleira, sem autorização do STF, tudo no grito. Mas aí entrou em cena ele,",18.12,26.12,"A imagem mostra uma pessoa em um ambiente interno, provavelmente um escritório ou sala de espera, com uma cadeira e um pilar visíveis no fundo. A pessoa está vestindo uma camiseta preta com um design em branco no centro. No canto inferior direito da imagem, há um logotipo do TikTok e o texto ""@diego_news_oficial"". O contexto sugere que a imagem foi capturada de um vídeo do TikTok, possivelmente relacionado a notícias ou eventos, com uma confiança de 0.9.",0.9,raiva,média,"['raiva', 'raiva', 'neutro']",203,large
SPEAKER_00," nosso ministro Alexandre de Moraes, o Xandão. Moraes não só mandou prender de novo,",26.12,32.62,"Uma pessoa está falando em um microfone, vestindo um terno preto com gravata vermelha. O texto ""CENA"" está em destaque na imagem, e o logotipo do TikTok está presente no canto inferior direito. O texto ""diego_news_oficial"" está no canto inferior direito, sugerindo que a imagem está relacionada a um perfil de notícias no TikTok. O contexto sugere que pode ser um evento ou uma transmissão de notícias. O grau de confiança é 0.9.",0.9,raiva,média,"['raiva', 'raiva', 'triste']",203,large
SPEAKER_00," como abriu investigação contra o juiz, que segundo ele, agiu fora da lei e sem qualquer",32.76,38.46,"A imagem mostra uma pessoa vestida com um traje formal, provavelmente um juiz, sentada em um tribunal. Há um fundo de cortinas de madeira. O texto ""PRENDER"" está em destaque na imagem, e há um logotipo do TikTok no canto inferior direito. O texto ""diego_news_oficial"" está presente, sugerindo que a imagem foi compartilhada por uma conta de notícias no TikTok. O contexto sugere que a imagem foi capturada durante um julgamento ou audiência judicial. O grau de confiança é 0.9.",0.9,raiva,baixa,"['raiva', 'triste']",203,large
SPEAKER_00," competência para decidir o caso. E não para por aí. O juiz alegou boa conduta do criminoso,",39.14,45.16,"A imagem mostra uma pessoa vestida com um traje formal, possivelmente um juiz ou um oficial de justiça, em um ambiente que parece ser um tribunal ou uma sala de audiência. A pessoa está de costas para a câmera, com as mãos entrelaçadas diante do corpo. O fundo é escuro, com cortinas que sugerem um ambiente formal. Há um texto em português na imagem que diz ""DECIDIR"", e no canto inferior direito, há o logotipo do TikTok e o texto ""@diego_news_oficial"". O contexto sugere que a imagem pode ter sido capturada em um evento relacionado à justiça ou à administração da justiça, possivelmente em um vídeo compartilhado em uma rede social. O grau de confiança é 0.9.",0.9,triste,média,"['raiva', 'triste', 'triste']",203,large
SPEAKER_00, ignorando que a lei exige 25% da pena cumprida para progredir de regime.,45.3,50.74,"A imagem apresenta uma figura em silhueta com efeitos de distorção e distorção de cores, com o texto ""IGNORORANDO"" em destaque na parte inferior. Há um logotipo do TikTok e o nome de usuário ""@diego_news_oficial"" no canto inferior direito. O contexto sugere que a imagem está relacionada a uma postagem no TikTok, possivelmente envolvendo um tema de notícias ou discussão. O grau de confiança é 0.9.",0.9,raiva,baixa,"['raiva', 'triste', 'neutro']",203,large
SPEAKER_00," Esse caso mostra como parte do judiciário, aparelhado pela",51.1,55.26,"A imagem mostra uma pessoa vestindo um traje de juiz, sentada atrás de um púlpito em um ambiente que parece ser um tribunal ou uma sala de audiência. Há um logotipo do TikTok e o texto ""diego_news_oficial"" no canto inferior direito, sugerindo que a imagem foi compartilhada em uma plataforma de redes sociais. O texto ""CINCO"" está em destaque na imagem, possivelmente como um efeito de edição ou como parte do conteúdo original. O contexto sugere que pode ser um vídeo de notícias ou um evento jurídico, com uma confiança de 0.8.",0.8,neutro,média,"['raiva', 'neutro', 'neutro']",203,large
SPEAKER_00," extrema direita, ainda tenta livrar golpista condenado.",55.26,59.24,"A imagem mostra uma pessoa falando em um palco, vestindo um terno e gravata, com um fundo de cortina marrom. Há um microfone na mão da pessoa. No canto inferior direito, há um logotipo do TikTok e o texto ""@diego_news_oficial"". O contexto sugere que a pessoa está em um evento formal, possivelmente um discurso ou palestra. O grau de confiança é 0.9.",0.9,raiva,baixa,"['raiva', 'triste', 'neutro']",203,large
SPEAKER_00, A Polícia Federal prendeu novamente o mecânico que quebrou um relógio histórico durante as depredações de 8 de janeiro de 2023 em Brasília.,0.0,8.8,"A imagem parece ser uma captura de tela de uma transmissão de TV, possivelmente de um noticiário, com um apresentador vestindo um terno azul e gravata vermelha. O fundo é azul com efeitos de luzes. Há um logotipo do TikTok e o texto ""@universohistoriamisterio"" visível, sugerindo que a imagem foi compartilhada em uma plataforma de mídia social. O contexto sugere que o apresentador está em um estúdio de TV. O grau de confiança é 0.9.",0.9,neutro,média,"['neutro', 'triste', 'neutro']",204,large
SPEAKER_00," Antônio Cláudio Alves Ferreira foi preso no interior de Goiás e transferido para Uberlândia, em Minas Gerais.  Condenado a 17 anos de prisão pelo STF, o mecânico tinha sido liberado para o semiaberto na quarta-feira pela Justiça Mineira.  A decisão foi derrubada pelo ministro Alexandre de Moraes, que mandou investigar o juiz responsável pela soltura.  A alegação foi de que o magistrado não tem competência para atuar no caso.",9.14,36.38,"A imagem parece ser uma captura de tela de um vídeo de notícias do Brasil, publicado no TikTok. O texto ""NOTÍCIAS DO BRASIL"" está em destaque na parte superior da imagem, com o dia ""DIA 22/06/2025"" abaixo. O apresentador está vestido com um terno e gravata vermelha, em um estúdio com fundo azul e iluminação de pontos. O logotipo do TikTok está presente no canto inferior esquerdo, e o nome do perfil ""@universohistoriamisterio"" está no canto inferior direito. O contexto sugere que é um vídeo de notícias, possivelmente um resumo ou destaque de notícias do dia, publicado no TikTok. O grau de confiança é 0.95.",0.95,neutro,média,"['neutro', 'triste', 'neutro']",204,large
SPEAKER_00," E que o Bolsonaro é um bocha, todo mundo já sabe, eu não vou ficar repetindo que a água é molhada nem que o fogo queima, entendeu?",0.0,4.72,"A imagem é uma captura de tela de um vídeo do TikTok, indicado pelo logotipo no canto superior esquerdo. O texto em português na imagem diz: ""Quando alguém pergunta o que eu acho do presidente"". O nome do perfil do TikTok é ""@humorizey"". O contexto sugere que o vídeo é um vídeo de humor ou opinião pessoal sobre o presidente, possivelmente em um formato de vídeo curto e informal. O grau de confiança é 0.9.",0.9,raiva,média,"['raiva', 'raiva']",205,large
SPEAKER_00, Eu não vou ficar falando isso e quem quiser...,4.88,7.28,"A imagem mostra uma tela preta com um logotipo do TikTok no canto inferior direito. No centro, há um perfil de usuário com o nome ""humorizey"" e o nome de usuário ""@humorizey"". O contexto sugere que a imagem é de uma página de perfil do TikTok. O grau de confiança é 1.",1.0,neutro,média,"['raiva', 'neutro', 'neutro']",205,large
SPEAKER_00," Tem uma coisa que eu não estava conseguindo entender.  Saiu uma pesquisa recente, feita nas capitais do Brasil,  perguntando qual a importância do posicionamento político do candidato  em relação ao espectro político para os eleitores.  Ou seja, se era importante para o eleitor do candidato ser de esquerda ou de direita.  A cidade de Goiânia foi a cidade que ficou em primeiro lugar.  Praticamente metade das pessoas, dos goianienses,  dizem que só votam se for um candidato de direita.  E é impressionante.  De repente, todos aqueles candidatos que são centrão, centro-esquerda,  que pegavam o jatinho para dar carona para o Lula, como o Mabel fazia,  todos os candidatos, de repente, se posicionam como de direita,  para enganar a população.  Mas a direita, aqui em Goiânia, escolheu um candidato.  Eu, o Bolsonaro, o PL, nós escolhemos o candidato Fred Rodrigues.  Só que uma coisa estranha estava acontecendo.  De acordo com as pesquisas daqui, compradas pelos outros candidatos,  pelos outros partidos, o Fred não decolava.  E era uma coisa estranha.  E estranha porque todas as vezes que a gente sai nas ruas,  todo mundo conhece o cara, todo mundo quer tirar foto com o cara,  todo mundo fala que vai votar nele.  O engajamento dele nas redes sociais é, de longe, o maior.  E aí a gente sai nas ruas e o povo fala não.  As pesquisas falam não.  Olha só o nível.  Esses aqui são os candidatos.  Você vê tanto que a política é suja.  Esses são os candidatos aqui de Goiânia.  Adriana Corso, do PT, apoiada pelo Lula.  Opa, não era para dar esse zoom, não?  Pô, cara, o que aconteceu aqui?  Volta aí, desgramado.  Apoiada pelo Lula.  Entendeu?  Tem um tilt aqui no negócio, hein?  Vamos fazer isso aqui.  Apoiada pelo Lula.  Esse aqui é o Sandro Mabel.  Sandro Mabel, apoiado pelo...  Aí, tá bom.  Sandro Mabel é apoiado pelo Caiado.  Vanderlan Cardoso também é apoiado pelo Lula.  Isso aqui é PT ao extremo mesmo.  Que porcaria é essa que está acontecendo aqui?  Ah, entendi.  Apoiado pelo extremo.  Aí tem o quê?  Fred Rodrigues, que é apoiado pelo Bolsonaro, por mim e pela direita.  Esse aqui é o ventrílogo do...  Marconi Vilela.  E esse aqui?  Esse aqui é o prefeito no mandato.  O prefeito que está em último.  Ele está em 3%.  Mas isso é verdade, realmente.  Esse cara é ruim demais da conta.  E aí você vai olhar as pesquisas.  As pesquisas mostravam isso aqui, ó.  O PT com 22%.  Vanderlan Cardoso com 19%.  Sandro Mabel com 19%.  E o Fred com 9%.  Falamos, não, tem alguma coisa errada, cara.  E aí quando a gente fazia as nossas pesquisas,  o outro lado ia lá, impugnava e ameaçava o Instituto de Pesquisa para não divulgar.  O Veritá Pesquisas divulgava.  Divulgou uma pesquisa recentemente.  Que não fomos nós que pedimos.  Que fique bem claro isso.  Olha que coisa incrível que aconteceu aqui em Goiânia.  Lembrando, hein?  De acordo com as pesquisas dos outros lá, o Fred está com 9%.  O Veritá Pesquisas publicou uma pesquisa sem ser pedido por nós.  Independentemente, eles fizeram a pesquisa.  E o Fred Rodrigues, o candidato Bolsonaro aqui,  olha só, aparece com 21%.  Isso aqui...  É muito mais próximo do que a gente percebe nas ruas  do que as pesquisas compradas por outro que aparece o Fred com 9%.",0.0,182.42,"A imagem mostra uma pessoa falando em um ambiente interno, possivelmente em um estúdio ou sala de gravação. A pessoa está usando um microfone e está em um ambiente escuro, com iluminação focalizada no rosto. No fundo, há prateleiras com livros e objetos decorativos. No canto inferior esquerdo, há o logotipo do TikTok e o nome do perfil ""@politicae aqui"". No centro da imagem, há um texto em português que diz ""Manipulação nas pesquisas eleitorais de Goiânia"". O nome ""Gustavo Gayer"" está no canto inferior esquerdo, possivelmente indicando o nome do falante ou do perfil. O contexto sugere que pode ser um vídeo de discussão sobre manipulação em pesquisas eleitorais em Goiânia, publicado no TikTok. O grau de confiança é 0.9.",0.9,raiva,média,"['raiva', 'triste', 'raiva']",1,large
SPEAKER_00," Olha que loucura, né?  Então nós temos aí o PT, o Mabel, o Vanderlan Cardoso comprando suas pesquisas.  Mas aí quando a gente vê uma pesquisa independente de um instituto renomado nacionalmente,  olha o resultado.  Fred Rodrigues, que é esse aqui.  O Fred...  Ô, sai pra lá desgramado.  O Fred aparecendo com 21%.  O Fred passando o Mabel.  Fred Rodrigues, o candidato do Pesquisa.  O Pesquisa.  O Pesquisa.  O Pesquisa.  O Pesquisa.  O Pesquisa.  O Pesquisa.  O Pesquisa.  O Pesquisa.  O Pesquisa.  O Pesquisa.  O Pesquisa.  O Pesquisa.  O Pesquisa.  O Pesquisa.  O Pesquisa.  O Pesquisa.  O Pesquisa.         O Pesquisa.  O Pesquisa.  O Pesquisa.  O Pesquisa.  O Pesquisa.  O Pesquisa.  O Pesquisa.  O Pesquisa.  O Pesquisa.  O Pesquisa.  O Pesquisa.    O Pesquisa.  O Pesquisa.  O Pesquisa.  O Pesquisa.  O Pesquisa.  O Pesquisa.   O Pesquisa.  O Pesquisa.  O Pesquisa.  O Pesquisa.  O Pesquisa.  O Pesquisa.   O Pesquisa.  O Pesquisa.  O Pesquisa.  O Pesquisa.  O Pesquisa.  O Pesquisa.",182.42,288.34,"A imagem mostra o logotipo do TikTok em um fundo preto. O logotipo é composto por uma nota musical em forma de ""t"" com cores rosa e branca. Abaixo do logotipo, o texto ""TikTok"" está escrito em branco. Não há outros elementos visíveis na imagem. O contexto sugere que a imagem está relacionada à plataforma de mídia social TikTok. O grau de confiança é 1.",1.0,raiva,média,"['raiva', 'raiva', 'feliz']",1,large
Unknown,  ,288.34,288.34,"A imagem mostra o logotipo do TikTok em um fundo preto. O logotipo é composto por uma nota musical em forma de ""t"" com cores rosa e branca. Abaixo do logotipo, o texto ""TikTok"" está escrito em branco. Não há outros elementos visíveis na imagem. O contexto sugere que a imagem está relacionada à plataforma de mídia social TikTok. O grau de confiança é 1.",1.0,neutro,baixa,"['neutro', 'feliz']",1,large
SPEAKER_00, O Pesquisa.  O Pesquisa.  O Pesquisa.  O Pesquisa.  O Pesquisa.  O Pesquisa.  O Pesquisa.  O Pesquisa.  O Pesquisa.  O Pesquisa.  O Pesquisa.  O Pesquisa.  O Pesquisa.  O Pesquisa.  O Pesquisa.  O Pesquisa.  O Pesquisa.  O Pesquisa.  O Pesquisa.  O Pesquisa.  O Pesquisa.  O Pesquisa.  O Pesquisa.  O Pesquisa.  O Pesquisa.  O Pesquisa.  O Pesquisa.  O Pesquisa.  O Pesquisa.  O Pesquisa.  O Pesquisa.  O Pesquisa.  O Pesquisa.  O Pesquisa.  O Pesquisa.  O Pesquisa.   O Pesquisa.  O Pesquisa.,288.34,357.58,"A imagem mostra o logotipo do TikTok em um fundo preto. O logotipo é composto por uma nota musical em forma de ""t"" com cores rosa e branca. Abaixo do logotipo, o texto ""TikTok"" está escrito em branco. Não há outros elementos visíveis na imagem. O contexto sugere que a imagem está relacionada à plataforma de mídia social TikTok. O grau de confiança é 1.",1.0,neutro,média,"['neutro', 'triste', 'neutro']",1,large
