speaker,text,start,end,image_description,confidence,emotion,emocional_confidence,answer_gpt_l_q,video_id,whisper_model,processing_time
SPEAKER_00, Foi revelado fraude nas eleições?,0.0,1.96,"A imagem mostra uma mão derramando café de uma cafeteira preta em uma xícara branca, colocada em uma superfície de mármore preto. O café está sendo derramado de forma lenta e controlada. No canto inferior esquerdo, há um logotipo do TikTok e o texto ""@mercadoemsegundos"". O contexto sugere que a imagem foi compartilhada em uma rede social, possivelmente TikTok, e o usuário é @mercadoemsegundos. O grau de confiança é 1.",1.0,triste,média,"['raiva', 'triste', 'triste']",135,large-v3,139.9638979434967
SPEAKER_00," Alexandre Cordeiro, chefe do Conselho Administrativo,",2.38,5.48,"A imagem parece ser uma montagem de uma cena de uma manifestação ou evento público, com pessoas em primeiro plano e um cenário ao fundo. O texto ""HOUVE FRAUDE NAS ELEIÇÕES?"" está em destaque, sugerindo que o contexto é político, possivelmente relacionado a eleições. O logotipo do TikTok e o nome de usuário ""@mercadoemsegundos"" indicam que a imagem foi compartilhada em uma plataforma de mídia social. O grau de confiança é 0.8, pois a imagem sugere uma discussão política, mas não há evidências claras de que seja uma imagem de notícias ou de uma fonte confiável.",0.8,neutro,alta,"['neutro', 'neutro', 'neutro']",135,large-v3,139.9638979434967
SPEAKER_00," determinou a abertura de uma investigação em cima de empresas de pesquisa como Datafolha, IPEC e IPESP.",5.56,11.94,"A imagem mostra um homem em um ambiente de escritório, vestindo um terno azul escuro e gravata rosa. Ele está falando e tem um microfone preso à sua camisa. No canto inferior esquerdo, há o logotipo do TikTok e o nome de usuário ""@mercadobemsegundos"". No centro da imagem, há o logotipo do CADE (Conselho Administrativo de Defesa Econômica) e o texto ""Conselho Administrativo de Defesa Econômica"". Abaixo, há o texto ""chefe do Conselho Administrativo de Defesa Econômica"" em destaque. O contexto sugere que o homem está falando sobre o CADE, possivelmente em um evento ou entrevista relacionado à economia ou à defesa econômica. O grau de confiança é 0.95.",0.95,raiva,baixa,"['raiva', 'triste', 'neutro']",135,large-v3,139.9638979434967
SPEAKER_00,,5.56,11.94,"A imagem mostra uma pessoa sentada em frente a uma tela de computador, com uma imagem de um homem em um vídeo em destaque. A tela exibe o texto ""Presidente do Cade manda abrir inquérito para investigar Direitos de autor e distribuição de conteúdo digital"". O logotipo do TikTok está presente na parte inferior direita da imagem, e o texto ""mercadoemsegundos"" está escrito abaixo do logotipo. O contexto sugere que a imagem foi capturada de um vídeo no TikTok, possivelmente relacionado a uma discussão ou noticia sobre direitos autorais e distribuição digital. O grau de confiança é 0.9.",0.9,neutro,baixa,"['neutro', 'feliz']",135,large-v3,139.9638979434967
SPEAKER_00," Segundo ele, todos os institutos erraram, favorecendo muito um candidato",12.14,16.68,"A imagem mostra uma cabine eleitoral, com o texto ""JUSTIÇA ELEITORAL"" e ""CABINA DE VOTAÇÃO"" visível na placa. Acima, há o logotipo e o nome ""Datafolha"" em azul, seguido do texto ""INSTITUTO DE PESQUISAS"". O logotipo do TikTok e o texto ""mercadoemsegundos"" estão presentes no canto inferior direito. O contexto sugere que a imagem está relacionada a uma pesquisa ou estudo eleitoral, possivelmente publicado em uma plataforma de mídia social. O grau de confiança é 0.9.",0.9,triste,média,"['raiva', 'triste', 'triste']",135,large-v3,139.9638979434967
SPEAKER_00,,12.14,16.68,"A imagem mostra um ambiente de entrevista ou reunião, com um homem sentado à mesa. O fundo apresenta o logotipo do ""Instituto de Pesquisas"" (Ipec) e o texto ""Datafolha"" em destaque. Há também o logotipo do TikTok e o nome ""mercadoemsegundos"" no canto inferior direito, indicando que o vídeo foi compartilhado em uma plataforma de redes sociais. O contexto sugere que pode ser uma entrevista ou evento relacionado às pesquisas do Ipec, possivelmente transmitido ou compartilhado no TikTok. O grau de confiança é 0.95.",0.95,neutro,baixa,"['neutro', 'feliz']",135,large-v3,139.9638979434967
SPEAKER_00,,12.14,16.68,"A imagem mostra um homem falando em um microfone, vestindo um terno preto e uma camisa branca. Há um fundo azul com formas geométricas. No canto inferior direito, há um logotipo do TikTok e o texto ""mercadoemsegundos"". No canto inferior esquerdo, há um cartão com a sigla ""FIBE"" e o texto ""FÓRUM DE INSTITUTOS"". O texto ""todos os institutos"" está destacado em amarelo no centro da imagem. O contexto sugere que o homem está participando de um evento relacionado a institutos, possivelmente um fórum, e que a imagem foi compartilhada em uma plataforma de mídia social, como o TikTok. O grau de confiança é 0.9.",0.9,neutro,baixa,"['neutro', 'feliz']",135,large-v3,139.9638979434967
SPEAKER_00, e que a atitude pode ser classificada como um crime eleitoral.,20.04,25.86,"A imagem mostra uma cena dentro de uma cela, com pessoas vestindo roupas prisionais. Há um texto em português que diz ""CRIME ELEITORAL"" em letras vermelhas e ""crime eleitoral"" em letras amarelas. O logotipo do TikTok está presente no canto inferior direito, e há um texto em inglês ""TikTok"" e um nome de usuário ""@mercadoemsegundos"". O contexto sugere que a imagem foi compartilhada em uma rede social, possivelmente TikTok, e o texto sugere uma crítica ou denúncia sobre o crime eleitoral. O grau de confiança é 0.8.",0.8,neutro,média,"['neutro', 'triste', 'neutro']",135,large-v3,139.9638979434967
SPEAKER_00," Em algumas análises, a equipe de Alexandre detectou diferenças gigantes nos resultados das pesquisas",20.04,25.86,"A imagem mostra uma pessoa vestindo um terno azul, com um microfone acoplado à lapela. Há uma legenda em português que diz ""a equipe de Alexandre"", e um logotipo do TikTok no canto inferior direito. O contexto sugere que a pessoa está falando em um evento ou entrevista, possivelmente relacionado ao mercado de seguros, como indicado pelo texto ""mercadoemsegundos"". O grau de confiança é 0.9.",0.9,neutro,baixa,"['neutro', 'feliz']",135,large-v3,139.9638979434967
SPEAKER_00," com o real resultado das urnas,",25.86,27.64,"A imagem mostra uma pessoa segurando um objeto em sua mão direita, com o dedo indicador apontando para o objeto. O objeto parece ser um tipo de fita ou etiqueta. O fundo é simples, com uma parede pintada em vermelho e branco. Há texto em espanhol na imagem: ""gigantes nos nos resultados"". O logotipo do TikTok está presente no canto inferior direito, junto com o texto ""@ mercadoemsegundos"". O contexto sugere que a imagem pode ter sido capturada de um vídeo no TikTok, possivelmente relacionado a algum tipo de desafio ou conteúdo humorístico. O grau de confiança é 0.9.",0.9,neutro,média,"['neutro', 'triste', 'neutro']",135,large-v3,139.9638979434967
SPEAKER_00,,25.86,27.64,"A imagem mostra duas pessoas em um ambiente interno, possivelmente em um escritório ou sala de reuniões. Ambas estão vestindo roupas formais, com um homem no centro usando uma camisa azul e uma jaqueta sem mangas. O fundo é simples, com uma parede branca e detalhes vermelhos. Há um texto em português na imagem que diz ""das pesquisas com"", e um logotipo do TikTok e o nome ""mercadoemsegundos"" no canto inferior direito. O contexto sugere que pode ser uma cena de uma série ou programa de TV, possivelmente relacionado a negócios ou economia, dada a referência ao ""mercado"". O grau de confiança é 0.8.",0.8,neutro,baixa,"['neutro', 'feliz']",135,large-v3,139.9638979434967
SPEAKER_00,,27.64,33.8,"A imagem mostra um dispositivo eletrônico, provavelmente um terminal de votação eletrônico, com uma tela e um teclado numérico. A tela exibe a mensagem ""A votação será iniciada a partir de..."" e ""Por favor, aguarde"". O teclado tem botões com números e um botão verde com a inscrição ""CONFIRMA"". O dispositivo está posicionado em um ângulo, com parte do teclado visível. Há uma mão aparecendo no canto superior esquerdo da imagem, apontando para o dispositivo. O texto ""das urnas,"" está destacado em amarelo na parte inferior da imagem. O logotipo do TikTok e o texto ""@mercadoemsegundos"" estão presentes no canto inferior direito, indicando que a imagem foi compartilhada em uma rede social. O contexto sugere que a imagem está relacionada a um evento de votação eletrônica, possivelmente em um ambiente de mídia social. O grau de confiança é 0.9.",0.9,triste,média,"['raiva', 'triste', 'triste']",135,large-v3,139.9638979434967
SPEAKER_00," onde de 19 institutos, 10 teriam errado a quantidade de votos em Lula, acima da margem de erro,",27.64,33.8,"A imagem mostra um gráfico comparando pesquisas eleitorais com os resultados das urnas. O título do gráfico é ""Diferença entre as pesquisas e as urnas"". As pesquisas são representadas por institutos como Ipec/Globo, Datafolha, Ipsos, Quaest, Atlasintel, Podemos, Idea, MDA e Paraná Pesquisas. Os resultados das urnas são de 48,43% para um candidato e 43,20% para outro, com uma diferença de 5,23 pontos percentuais. As pesquisas variam entre 47,10% e 51%, com margens de erro de 1 a 3 pontos percentuais. A imagem é de um vídeo do TikTok, indicado pelo logotipo no canto inferior direito. O texto ""10 teriam errado"" está destacado em amarelo. O grau de confiança é 0,95.",1.0,neutro,baixa,"['neutro', 'feliz']",135,large-v3,139.9638979434967
SPEAKER_00," enquanto 18 erraram a quantidade de votos em Bolsonaro, abaixo dessa margem de confiança.",34.0,39.3,"A imagem mostra o logotipo do TikTok em um fundo preto. O logotipo é composto por uma nota musical em forma de ""t"" com cores rosa e azul. Abaixo do logotipo, o texto ""TikTok"" está escrito em branco. Não há elementos adicionais na imagem, como textos, legendas ou outros logotipos. O contexto sugere que a imagem está relacionada a uma tela de carregamento ou inicialização do aplicativo TikTok. O grau de confiança é 1.",1.0,neutro,média,"['neutro', 'triste', 'neutro']",135,large-v3,139.9638979434967
SPEAKER_00," Só uma bomba, saindo aqui agora do plenário da Câmara dos Deputados,",0.0,2.96,"A imagem mostra um homem em um evento formal, provavelmente em um corredor de um edifício governamental ou institucional, com pessoas vestidas de terno ao fundo. Há um texto em português que diz ""URGENTE"" em um botão amarelo no topo da imagem, e ""PESSOAL"" em um botão roxo no centro. Há também o logotipo do TikTok e o nome de usuário ""@andrejanones"" na esquerda. O contexto sugere que o homem está participando de um evento público ou político, possivelmente em um país onde o português é falado. O grau de confiança é 0.9.",0.9,neutro,média,"['neutro', 'triste', 'neutro']",139,large-v3,127.95264792442322
SPEAKER_00," com a informação que eu já peço que vocês sentem o dedo e compartilhem ao máximo aí,",2.96,6.06,"A imagem mostra uma pessoa vestindo um terno e gravata, com o rosto em foco. Há um texto em português na imagem que diz ""URGENTE"" em um retângulo amarelo e ""SAINDO AQUI AGORA DO PLENÁRIO RIO DA CÂMARA DOS DEPUTADOS"" em um retângulo roxo. O logotipo do TikTok está presente no canto inferior esquerdo, e o nome de usuário ""@andrejanones"" está escrito abaixo do logotipo. O contexto sugere que a pessoa está falando sobre um evento no Poder Legislativo, possivelmente em um ambiente de mídia social. O grau de confiança é 0.95.",0.95,raiva,baixa,"['raiva', 'neutro']",139,large-v3,127.95264792442322
SPEAKER_00," os deputados bolsonaristas estão articulando ali dentro  pra impedir a isenção do imposto de renda pra quem ganha até 5 mil reais, é isso mesmo.  A gente aqui trabalhando dois dias por semana, ganhando 40 pau por mês,  e eles acham que vocês, o povo, tem que ralar, tem que trabalhar seis dias por semana,  folgar só um e ainda pagar imposto de renda.  Eles alegam que quem ganha 5 mil reais tá, ó, com a vida ganha, tem dinheiro demais e tem que pagar imposto.",6.1,8.82,"A imagem mostra uma pessoa vestindo um terno escuro com uma camisa branca e gravata. Há um logotipo do TikTok e o texto ""@andrejanones"" visível na imagem. O contexto sugere que a pessoa está em um evento social ou profissional, possivelmente gravando um vídeo para o TikTok. O grau de confiança é 0.9.",0.9,raiva,baixa,"['raiva', 'triste', 'neutro']",139,large-v3,127.95264792442322
SPEAKER_00," Eu tô indo agora pro meu gabinete e vou começar a trabalhar nesse projeto de lei aqui  pra gente conseguir isentar quem ganha até 5 mil reais, pra gente poder tá ajudando o presidente Lula,  mas o mais importante agora é vocês compartilharem esse vídeo e divulgar isso,  dar visibilidade pra gente poder impedir esses canalhas de impedirem a aprovação desse projeto.  Tamo junto!",49.8,50.12,"A imagem mostra o logotipo do aplicativo TikTok em um fundo preto. O logotipo é composto por uma nota musical em forma de ""T"" com cores vermelha, branca e azul. Abaixo do logotipo, o nome ""TikTok"" está escrito em letras brancas. Não há outros elementos visíveis na imagem. O contexto sugere que a imagem está relacionada a um aplicativo de mídia social. A confiança na identificação é alta, com um grau de 0.9.",0.9,feliz,média,"['feliz', 'feliz', 'neutro']",139,large-v3,127.95264792442322
SPEAKER_00,,49.8,50.12,"A imagem mostra o logotipo do TikTok em um fundo preto. Abaixo do logotipo, há um campo de busca com o texto ""@ andrejanones"" e um ícone do TikTok. O contexto sugere que a imagem está relacionada a uma página de perfil do TikTok. O grau de confiança é 1.",1.0,neutro,baixa,"['neutro', 'feliz']",139,large-v3,127.95264792442322
SPEAKER_00," Pessoal, urgente! Nesse exato momento, a bancada bolsonarista está se reunindo  para tentar barrar o projeto do presidente Lula,  que isenta de imposto de renda para quem ganha até 5 mil reais.  Isso porque amanhã o presidente Lula, junto do presidente da Câmara e do Senado,  vão fazer, finalmente, o anúncio formal desse programa  para poder enviar para a Câmara votar.  E esse que é o grande risco, gente, porque a bancada bolsonarista",0.0,3.7,"A imagem mostra uma pessoa em primeiro plano, com um grupo de pessoas ao fundo, possivelmente em um evento público ou reunião. Há um texto em português na imagem que diz ""URGENTE!"" em vermelho e ""BOLSONARISTAS QUEREM BARRAR ISENÇÃO DO IR ATÉ R$ 5.000"" em preto sobre um fundo amarelo. O logotipo do TikTok está presente no canto inferior esquerdo, indicando que a imagem foi compartilhada em uma plataforma de vídeo social. O contexto sugere que o vídeo está relacionado a uma discussão sobre políticas fiscais, possivelmente em relação ao Imposto de Renda (IR) no Brasil. O grau de confiança é 0.9.",0.9,raiva,média,"['raiva', 'raiva', 'neutro']",140,large-v3,148.79083681106567
SPEAKER_00," teve a hipocrisia, a cara de pau, de votar não uma, mas duas vezes,  contra zerar imposto sobre carne e sobre os alimentos  e querem fazer a mesma coisa agora com a isenção do IR.  O que eu acho engraçado é que essa galerinha aqui atrás,  que faz manifestação em defesa do Brasil,  mas que na hora de votar a favor dos brasileiros,  sempre vota contra, porque é hipócrita e não tem vergonha na cara.",39.7,42.52,"A imagem mostra três pessoas em um ambiente urbano, possivelmente durante um evento público, com edifícios ao fundo. A pessoa no centro está usando uma camiseta preta e tem o nome ""Pedro Rousseff"" e o símbolo de verificação azul, associado a uma conta no TikTok, indicando que ele é um usuário verificado na plataforma. O nome e o símbolo do TikTok estão presentes na parte inferior da imagem. O contexto sugere que pode ser um evento político ou de apoio, dada a presença do nome ""Pedro Rousseff"", que é um político brasileiro. O grau de confiança é 0.9.",0.9,raiva,baixa,"['raiva', 'triste', 'neutro']",140,large-v3,148.79083681106567
SPEAKER_00," E antes que seja tarde demais, gente, compartilha esse vídeo para o Brasil inteiro saber",47.3,50.72,"A imagem mostra uma selfie de um homem em um evento público, provavelmente em um auditório ou salão de conferências. Ele está no centro da imagem, com um grupo de pessoas ao fundo, alguns deles sorrindo e olhando para a câmera. O texto ""URGENTE!"" está escrito em vermelho no topo da imagem. Abaixo, há o texto ""SEJA TARDE DEMAIS"" em amarelo e branco. O nome ""Pedro Rousseff"" está presente com um checkmark azul, indicando uma conta verificada, e o logotipo do TikTok está no canto inferior direito. O contexto sugere que o vídeo foi compartilhado em uma plataforma de redes sociais, possivelmente TikTok, e o evento parece ser de natureza pública ou política. O grau de confiança é 0.95.",0.95,raiva,média,"['raiva', 'raiva', 'neutro']",140,large-v3,148.79083681106567
SPEAKER_00, o que eles estão tentando fazer e me segue para eu continuar mostrando,50.72,53.92,"A imagem mostra uma selfie de um grupo de pessoas, possivelmente em um evento público ou político, dada a presença de muitos homens em ternos. O texto ""URGENTE!"" está em vermelho no topo da imagem, sugerindo algum tipo de alerta ou chamada de atenção. Abaixo, o texto ""PRO BRASIL INTEIRO"" está em preto e amarelo, indicando apoio ou apoio a um projeto ou causa relacionada ao Brasil. O nome ""Pedro Rousseff"" está presente com um checkmark azul, sugerindo que ele é uma figura pública, possivelmente um político. O logotipo do TikTok e o nome ""@pedrorousseff"" estão no canto inferior direito, indicando que a imagem foi compartilhada em uma plataforma de mídia social. O contexto sugere que o vídeo foi compartilhado para apoiar uma causa ou projeto relacionado ao Brasil, possivelmente por Pedro Rousseff. O grau de confiança é 0.95.",0.95,raiva,baixa,"['raiva', 'triste', 'neutro']",140,large-v3,148.79083681106567
SPEAKER_00, a hipocrisia desses vagabundos.,53.92,55.58,"A imagem mostra uma selfie de um grupo de pessoas em um evento, possivelmente político, dada a presença de muitos homens em ternos. O texto ""URGENTE!"" está em vermelho no topo da imagem, sugerindo que o vídeo pode ser de um feed de notícias ou um alerta. O texto ""MOSTRANDO A HIPOCRISIA"" está em amarelo e branco, indicando que o vídeo pode estar criticando algo. O nome ""Pedro Rousseff"" está presente com um checkmark azul, sugerindo que ele é uma figura pública. O logotipo do TikTok está presente, indicando que o vídeo foi compartilhado na plataforma. O contexto sugere que o vídeo é de uma rede social, possivelmente TikTok, e está relacionado a uma discussão sobre hipocrisia, possivelmente em um evento político. O grau de confiança é 0.9.",0.9,raiva,alta,"['raiva', 'raiva', 'raiva']",140,large-v3,148.79083681106567
SPEAKER_00,,53.92,55.58,"A imagem mostra o logotipo da plataforma TikTok em um fundo preto. O logotipo é composto por uma nota musical em tons de azul e rosa, seguida do texto ""TikTok"" em branco. Não há outros elementos visíveis na imagem. O contexto sugere que a imagem está relacionada à rede social TikTok. O grau de confiança é 1.",1.0,neutro,baixa,"['neutro', 'feliz']",140,large-v3,148.79083681106567
SPEAKER_00," Pablo Marçal, Romeu Zema, Eduardo Bolsonaro, Tarcísio,",0.0,8.46,"A imagem parece ser uma montagem para fins de propaganda ou apoio a uma figura política. O texto ""Simão Pedro DEPUTADO ESTADUAL"" sugere que Simão Pedro é um deputado estadual. A frase ""IMBATÍVEL"" e ""NEM VEM! NINGUÉM VENCERIA LULA SE A ELEIÇÃO FOSSÉ HOJE"" expressa uma forte convicção de que Simão Pedro seria vitorioso em uma eleição, com uma referência explícita a Lula, um político brasileiro de grande destaque. A imagem também inclui uma bandeira brasileira, reforçando o contexto político. O grau de confiança é 0.8, indicando que a interpretação é bastante confiável, mas não 100% devido à natureza da propaganda.",0.8,neutro,média,"['neutro', 'triste', 'neutro']",141,large-v3,179.47977089881897
SPEAKER_00," Echelle Bolsonaro, Ronaldo Caiado, Ratinho Júnior, próprio Bolsonaro.",0.0,8.46,"A imagem mostra um homem em um ambiente de escritório, segurando um smartphone azul. Ele está vestindo um terno e óculos. No canto inferior esquerdo, há uma imagem ampliada do rosto do homem, e no canto inferior direito, há uma imagem do mesmo homem comendo uma banana. Não há textos ou logotipos visíveis na imagem. O contexto sugere que pode ser uma postagem em uma rede social ou um vídeo em uma plataforma de mídia social, como o TikTok, dado o formato de quadro e a natureza informal da imagem. O grau de confiança é 0.8.",0.8,neutro,baixa,"['neutro', 'feliz']",141,large-v3,179.47977089881897
SPEAKER_00,,0.0,8.46,"A imagem é um collage de fotos de pessoas em diferentes ambientes, possivelmente de uma reunião ou evento profissional. Há um texto em destaque no centro da imagem que diz ""TARCÍSIO"" em letras amarelas. O contexto sugere que pode ser uma imagem de mídia social ou de um vídeo, possivelmente relacionado a uma discussão ou apresentação. O grau de confiança é 0.8.",0.8,neutro,baixa,"['neutro', 'feliz']",141,large-v3,179.47977089881897
SPEAKER_00, O que eles têm em comum?,8.92,16.42,"A imagem é um collage com várias pessoas em diferentes poses e ambientes. Há um texto em destaque que lê ""RONALDO CAIADO"". O contexto sugere que pode ser relacionado a uma série de imagens de políticos ou figuras públicas, possivelmente de uma campanha eleitoral ou evento de mídia. O grau de confiança é 0.8.",0.8,triste,média,"['raiva', 'triste', 'triste']",141,large-v3,179.47977089881897
SPEAKER_00," Todos eles perdem para o Lula se a eleição fosse hoje,",8.92,16.42,"A imagem é um collage de várias fotos de pessoas, possivelmente políticos, em diferentes situações. Algumas delas parecem estar falando em eventos formais, enquanto outras estão em ambientes mais informais. O texto ""O PRÓPRIO BOLSONARO"" está destacado em letras amarelas e brancas no centro da imagem, sugerindo que o foco principal é um indivíduo associado a esse nome. O contexto pode ser relacionado a uma discussão política ou jornalística, possivelmente em uma plataforma de mídia social ou em um programa de TV. O grau de confiança é 0.8.",0.8,neutro,baixa,"['neutro', 'feliz']",141,large-v3,179.47977089881897
SPEAKER_00,,8.92,16.42,"A imagem mostra uma pessoa sentada em uma mesa, vestindo um terno verde e uma camisa preta. Está segurando um celular na mão direita e tem um microfone de lapela preso à camisa. Na mesa, há um caderno com o título ""Balanço dos Trabalhos da"", e um documento com a data ""2021"". O fundo inclui uma placa com o texto ""Aulas Letivas"" e um quadro com uma imagem de uma pessoa. A pessoa parece estar falando ou apresentando algo. A legenda na imagem diz ""TÊM EM COMUM?"", com as palavras ""EM"" e ""COMUM"" em destaque em amarelo. O contexto sugere que pode ser uma apresentação em um ambiente de trabalho ou sala de aula. O grau de confiança é 0.9.",0.9,neutro,baixa,"['neutro', 'feliz']",141,large-v3,179.47977089881897
SPEAKER_00,,8.92,16.42,"A imagem mostra uma pessoa sentada em uma mesa, segurando um smartphone e apontando com o punho cerrado para a câmera. Na mesa, há um caderno com o título ""Balancos dos Trabalhos da"", e um marcador vermelho. O fundo inclui uma placa com o nome ""Simão"" e o texto ""PRO LULA"" em destaque. O contexto sugere que a pessoa está em um ambiente de escritório ou sala de reuniões, possivelmente em uma transmissão ao vivo ou gravação para redes sociais. O grau de confiança é 0.9.",0.9,neutro,baixa,"['neutro', 'feliz']",141,large-v3,179.47977089881897
SPEAKER_00, segundo a pesquisa com a ESC que foi publicada.,16.58,22.18,"A imagem mostra uma pessoa sorrindo, usando óculos vermelhos com lentes pretas. Na lente esquerda está escrito ""O PAI"" e na direita ""TA ON"". Acima da pessoa, há o texto ""Simão Pedro"" e abaixo, ""DEPUTADO ESTADUAL"". O contexto sugere que a imagem foi tirada em um evento público, possivelmente relacionado à política, dada a menção ao cargo de deputado estadual. O grau de confiança é 0.95.",0.95,neutro,baixa,"['neutro', 'feliz']",141,large-v3,179.47977089881897
SPEAKER_00, Lula ganha no primeiro turno de todos eles,16.58,22.18,"A imagem mostra uma pessoa segurando um documento e um celular, com uma imagem de um homem sorrindo em um monitor de TV ao fundo. O texto na imagem menciona ""Simão Pedro, Deputado Estadual"" e fala sobre uma pesquisa que sugere que Lula venceria Bolsonaro em 2026. Há também o logotipo do site ""Exame"" e o texto ""PUBLICADA LULA GANHA"" em destaque. O contexto sugere que a imagem foi capturada de um vídeo ou postagem em uma plataforma de mídia social, possivelmente relacionado a notícias ou discussões políticas. O grau de confiança é 0.8.",0.8,neutro,baixa,"['neutro', 'feliz']",141,large-v3,179.47977089881897
SPEAKER_00, e no segundo turno também ganha de todos eles.,16.58,22.18,"A imagem mostra uma pessoa sentada em uma mesa, vestindo um terno marrom e uma camisa preta. A pessoa segura um smartphone azul na mão direita. Na mesa, há um caderno com o título ""Balancos dos Trabalhos da"", e um marcador vermelho. No canto superior direito da imagem, há o texto ""Simão Pedro DEPUTADO ESTADUAL"". O contexto sugere que a pessoa pode estar em uma entrevista, uma reunião ou um evento relacionado à política, possivelmente em uma rede social ou em uma transmissão ao vivo. O grau de confiança é 0.9.",0.9,neutro,baixa,"['neutro', 'feliz']",141,large-v3,179.47977089881897
SPEAKER_00," Vem tranquilo, vem tranquilo.",23.56,31.34,"A imagem mostra uma pessoa em um ambiente interno, provavelmente um estúdio de televisão ou um local de gravação. A pessoa está vestindo um avental amarelo e parece estar em uma conversa ou entrevista. No canto superior direito da imagem, há um texto que diz ""Simão Pedro DEPUTADO ESTADUAL"". Abaixo desse texto, há outra frase que diz ""DE TODOS ELES"". A qualidade da imagem sugere que ela foi capturada de um vídeo, possivelmente de uma transmissão ao vivo ou de um vídeo gravado para redes sociais. O contexto sugere que pode ser uma entrevista ou participação de um político em um programa de televisão ou em uma plataforma de mídia social. O grau de confiança é 0.9.",0.9,neutro,média,"['neutro', 'triste', 'neutro']",141,large-v3,179.47977089881897
SPEAKER_00, E olha que essa mesma pesquisa fala de uma queda da popularidade,23.56,31.34,"A imagem mostra uma pessoa com barba e cabelos grisalhos, vestindo um t-shirt preta. O fundo parece ser uma parede texturizada e há um objeto amarelo e preto em um canto. No canto superior direito, há o texto ""Simão Pedro"" e abaixo, ""Deputado Estadual"". O contexto sugere que a imagem pode ter sido capturada de um vídeo em uma plataforma de mídia social ou de uma transmissão de TV, possivelmente relacionada a uma entrevista ou discurso. O grau de confiança é 0.9.",0.9,neutro,baixa,"['neutro', 'feliz']",141,large-v3,179.47977089881897
SPEAKER_00,,23.56,31.34,"A imagem mostra uma pessoa sentada em uma mesa, vestindo um terno marrom e óculos. Ela está segurando um smartphone com a mão direita e aponta com a mão esquerda para o texto na imagem. O texto na imagem diz ""ESSA MESMA PESQUISA"" em letras grandes e negras, com ""PESQUISA"" em destaque em amarelo. No canto superior direito, há o nome ""Simão Pedro"" e abaixo, ""DEPUTADO ESTADUAL"". A pessoa está em um ambiente que parece ser um escritório, com documentos e um calendário na parede ao fundo. O contexto sugere que pode ser uma gravação para redes sociais ou uma transmissão de TV, possivelmente relacionada a uma discussão sobre uma pesquisa ou projeto. O grau de confiança é 0.95.",0.95,neutro,baixa,"['neutro', 'feliz']",141,large-v3,179.47977089881897
SPEAKER_00," Mas o Lula continua sendo essa liderança,  essa pessoa forte que ganha de todos esses candidatos aqui",31.48,41.28,"A imagem mostra um homem sentado em uma mesa, vestindo um terno verde escuro e óculos azuis. Ele está segurando um smartphone azul e parece estar falando ou apresentando algo. Na mesa, há um caderno aberto com textos em português e uma caneta vermelha. No canto superior direito da imagem, há um texto que diz ""Simão Pedro DEPUTADO ESTADUAL"". No centro da imagem, há o texto ""LIDERANÇA"" em letras amarelas. O contexto sugere que pode ser uma gravação de vídeo para redes sociais ou um programa de TV, possivelmente relacionado à política, dada a menção ao cargo de deputado estadual. O grau de confiança é 0.9.",0.9,neutro,média,"['neutro', 'feliz', 'neutro']",141,large-v3,179.47977089881897
SPEAKER_00, ou da aprovação do governo Lula.,31.48,41.28,"A imagem mostra uma pessoa sentada em uma mesa, vestindo um terno escuro e óculos. Ela está segurando um smartphone azul e aponta com o dedo indicador para o lado. Na mesa, há um caderno aberto com o título ""Balancão dos Trabalhos da Assembleia Legislativa de São Paulo"" e uma caneta vermelha. No canto superior direito da imagem, há um texto que diz ""Simão Pedro DEPUTADO ESTADUAL"". O contexto sugere que a pessoa está em um ambiente de trabalho, possivelmente em uma reunião ou entrevista, e está falando ou apresentando algo. O grau de confiança é 0.9.",0.9,neutro,baixa,"['neutro', 'feliz']",141,large-v3,179.47977089881897
SPEAKER_00, de partidos ultra-radicais ou da extrema-direita.,41.5,46.08,"A imagem mostra uma pessoa sentada em uma mesa, vestindo um blazer verde e óculos, segurando um celular azul. A pessoa está em um ambiente que parece ser um escritório, com um quadro de avisos na parede e alguns documentos em cima da mesa. Há um texto em destaque na imagem que diz ""RADICIAIS OU DA"", em letras amarelas. No canto superior direito, há o nome ""Simão Pedro"" e abaixo, ""DEPUTADO ESTADUAL"". O contexto sugere que a pessoa pode estar falando sobre política, possivelmente em um vídeo para redes sociais ou em uma transmissão ao vivo. O grau de confiança é 0.95.",0.95,neutro,alta,"['neutro', 'neutro', 'neutro']",141,large-v3,179.47977089881897
SPEAKER_00," Então, pessoal, estamos na metade do governo,",46.32,49.14,"A imagem mostra uma pessoa sentada em uma mesa, vestindo um blazer verde e uma camisa preta. A pessoa está segurando um smartphone azul e parece estar falando ou apresentando algo. Na mesa, há um caderno aberto com textos em português e um lápis vermelho. No canto superior direito da imagem, há o nome ""Simão Pedro"" e o título ""Deputado Estadual"". No centro da imagem, o texto ""PELA FRENTE"" está destacado em letras amarelas e pretas. O contexto sugere que a pessoa pode estar em uma situação de comunicação pública, possivelmente em um ambiente de trabalho ou de discussão política. O grau de confiança é 0.9.",0.9,neutro,média,"['neutro', 'triste', 'neutro']",141,large-v3,179.47977089881897
